name,URL,stars,type,rating,pitches,Length,latitude,longitude,id,location,grade,safety,Unnamed: 0
Two Dopes on Pork,https://www.mountainproject.com/route/111867807/two-dopes-on-pork,1.0,"Trad, TR",5.10a,1,30,34.01934,-116.17024,111867807,"['Summit or Plummet Rock', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",10,S,
Crimpergirl,https://www.mountainproject.com/route/106700521/crimpergirl,1.0,Trad,5.10a,1,70,34.018,-116.0637,106700521,"['Morongo Man Cliffs', 'Split Rocks', 'Joshua Tree National Park', 'California']",10,S,
Short and Crank,https://www.mountainproject.com/route/109537330/short-and-crank,1.0,Trad,5.10a R,1,35,33.98589,-116.05741,109537330,"['Zebra Cliffs North Face', 'Zebra Cliffs', 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",10,R,
Don's Crack,https://www.mountainproject.com/route/105858169/dons-crack,1.0,Trad,5.10a,1,80,34.0041,-116.05903,105858169,"['Isles in the Sky (Southeast Face)', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",10,S,
The Griffin,https://www.mountainproject.com/route/109999055/the-griffin,1.0,Trad,5.10a R,1,60,34.0215,-116.1777,109999055,"['Rock Garden Valley - Left Side', 'Rock Garden Valley', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",10,R,
Hour of Power,https://www.mountainproject.com/route/105858153/hour-of-power,0.8,Trad,5.10a,1,60,34.00462,-116.05884,105858153,"['Isles Corridor - Right Side', 'Isles Corridor', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",10,S,
Unknown (Sandworm Rock),https://www.mountainproject.com/route/107361088/unknown-sandworm-rock,1.0,Trad,5.10a/b,1,45,34.02556,-116.14854,107361088,"['Sandworm Rock', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
Through the Looking Glass,https://www.mountainproject.com/route/106071841/through-the-looking-glass,1.0,Trad,5.10-,1,80,34.05296,-116.17629,106071841,"['The Looking Glass', 'North Wonderland Approach', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Salty Dog,https://www.mountainproject.com/route/107947084/salty-dog,1.0,TR,5.10a,1,70,33.95922,-116.01677,107947084,"['Pyramid Tower and The Stirrup', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",10,S,
Jumbo Pumping Refiners Poodle,https://www.mountainproject.com/route/105722830/jumbo-pumping-refiners-poodle,1.0,TR,5.10a,1,70,34.0835,-116.1406,105722830,"['The Polka Dot Wall', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
Bumpus Hell,https://www.mountainproject.com/route/106788381/bumpus-hell,1.0,Trad,5.10-,1,50,33.99175,-116.03698,106788381,"[""Dr. Haney's Tool Shed Area"", 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
Krystal Ball,https://www.mountainproject.com/route/106819772/krystal-ball,1.0,Trad,5.10a,1,50,34.10048,-116.13234,106819772,"['The Teste', 'Northeast Hills', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
Sublimation,https://www.mountainproject.com/route/107098732/sublimation,1.0,Trad,5.10a,2,250,34.06345,-116.14818,107098732,"['The Fortress', 'Grey Giant Area', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Pirates Of The Carabiner,https://www.mountainproject.com/route/105845381/pirates-of-the-carabiner,1.0,Trad,5.10a,1,80,34.01817,-116.1907,105845381,"['Ranger Station Rock', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",10,S,
I'm a local,https://www.mountainproject.com/route/106664258/im-a-local,1.0,Trad,5.10a,1,65,34.04971,-116.17459,106664258,"['Financial Wall', 'North Wonderland Approach', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Fragrant Vegetable,https://www.mountainproject.com/route/106333400/fragrant-vegetable,1.0,TR,5.10a,1,40,33.9666,-116.0862,106333400,"['West Face', 'Cave Rock', 'Towers of Uncertainty', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",10,S,
Taller Than Texas,https://www.mountainproject.com/route/106760092/taller-than-texas,1.0,Sport,5.10-,1,40,34.08075,-116.1391,106760092,"['Top of the Falls', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
Jumbo Pumping Love,https://www.mountainproject.com/route/105722827/jumbo-pumping-love,1.0,TR,5.10a/b,1,70,34.0835,-116.1406,105722827,"['The Polka Dot Wall', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
Face Race,https://www.mountainproject.com/route/107978443/face-race,1.0,TR,5.10a,1,60,34.02196,-116.06769,107978443,"['Desert Queen Dome', 'Desert Queen Mine', 'Joshua Tree National Park', 'California']",10,S,
Col. Flagg,https://www.mountainproject.com/route/106737485/col-flagg,1.0,Trad,5.10-,1,60,34.0835,-116.1406,106737485,"['Double Cracks', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
Ash Gordon,https://www.mountainproject.com/route/107132036/ash-gordon,1.0,Trad,5.10a,1,120,34.03187,-116.14073,107132036,"['Ash Gordon Rock', 'South Wonderland Approach', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Quaking Oats,https://www.mountainproject.com/route/108590409/quaking-oats,1.0,Trad,5.10a,1,80,34.02001,-116.16808,108590409,"['Cereal Rock', 'Steve Canyon Area', 'The Outback', 'Joshua Tree National Park', 'California']",10,S,
Blow the Scro,https://www.mountainproject.com/route/106786208/blow-the-scro,1.0,Trad,5.10-,1,50,34.01891,-116.04761,106786208,"['Junction Hillside', 'Loveland', 'Joshua Tree National Park', 'California']",10,S,
Unsent,https://www.mountainproject.com/route/107506760/unsent,1.0,Trad,5.10a,1,40,34.01876,-116.17999,107506760,"['Alanis (Morrisette) Wall', 'Atlantis Area', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",10,S,
Choshawk (aka Rotten Worthless Route),https://www.mountainproject.com/route/106287624/choshawk-aka-rotten-worthless-route,1.0,Trad,5.10a PG13,1,70,34.03357,-116.03978,106287624,"['The Hawk Hatchery', 'OZ_', 'OZ Area', 'Joshua Tree National Park', 'California']",10,PG13,
The Arraignment,https://www.mountainproject.com/route/105725305/the-arraignment,1.0,Trad,5.10a,1,70,34.031,-116.1466,105725305,"['Rat Rock', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",10,S,
The Ranger Is Watching Me,https://www.mountainproject.com/route/105724966/the-ranger-is-watching-me,1.0,Trad,5.10a,1,80,34.09361,-116.16236,105724966,"['Corona/Dos Equis Wall', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
My Blitzo Hurts,https://www.mountainproject.com/route/106048139/my-blitzo-hurts,1.0,TR,5.10a,1,40,34.0213,-116.1793,106048139,"['The Hippodrome', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",10,S,
Lichanvura Trivirgata,https://www.mountainproject.com/route/106985222/lichanvura-trivirgata,1.0,Trad,5.10a/b,1,60,33.9952,-116.0682,106985222,"[""Conan's Corridor"", 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
Minor Detour,https://www.mountainproject.com/route/108026417/minor-detour,1.0,Trad,5.10a,1,30,34.03535,-116.1406,108026417,"['Mighty Mouse Rock', 'South Wonderland Approach', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
1B1RP,https://www.mountainproject.com/route/105724477/1b1rp,1.0,Trad,5.10-,1,60,34.02731,-116.13062,10572447711,"['The Black Rocks', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",10,S,
Copulator,https://www.mountainproject.com/route/105723877/copulator,1.0,Trad,5.10a,1,40,34.0207,-116.05337,105723877,"['Bad Cop Rock', 'The Bond Boulders', 'Loveland', 'Joshua Tree National Park', 'California']",10,S,
Bashful,https://www.mountainproject.com/route/107139937/bashful,1.0,TR,5.10-,1,35,34.02283,-116.15688,107139937,"['Upper Shorty Crag', 'Shorty Crag Area', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
Baby Tool,https://www.mountainproject.com/route/106757724/baby-tool,1.0,Trad,5.10-,1,50,33.99175,-116.03698,106757724,"[""Dr. Haney's Tool Shed Area"", 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
The Hounds,https://www.mountainproject.com/route/106933392/the-hounds,1.0,TR,5.10a/b,1,50,34.03366,-116.20152,106933392,"['Baskerville Rock', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",10,S,
"Old Man Down the Road, The",https://www.mountainproject.com/route/107099075/old-man-down-the-road-the,1.0,Trad,5.10a,1,100,34.06345,-116.14818,107099075,"['The Fortress', 'Grey Giant Area', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Unknown,https://www.mountainproject.com/route/107439324/unknown,1.0,Trad,5.10a/b,1,40,34.03307,-116.05354,107439324,"['Miracle Mile Boulder', 'North Hollywood', 'Hollywood Area', 'OZ Area', 'Joshua Tree National Park', 'California']",10,S,
"Roof, the",https://www.mountainproject.com/route/105859319/roof-the,1.0,Trad,5.10a,1,30,34.02465,-116.15513,105859319,"['Echo Rock - South Face', 'Echo Rock', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
Rei Momo,https://www.mountainproject.com/route/106041129/rei-momo,1.0,Trad,5.10a,1,30,34.0481,-116.1021,106041129,"['Cirque of the Climbables - Left Side', 'Cirque of the Climbables', 'Queen Mountain', 'Joshua Tree National Park', 'California']",10,S,
Defoliation,https://www.mountainproject.com/route/107103122/defoliation,1.0,Trad,5.10a,1,50,34.05275,-116.13866,107103122,"['Poodle Smasher Area', 'Far East', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Like it or Lump it,https://www.mountainproject.com/route/106788406/like-it-or-lump-it,1.0,Trad,5.10-,1,60,34.0077,-116.0586,106788406,"['Brit Corridor', 'Screamer Rocks', 'Split Rocks', 'Joshua Tree National Park', 'California']",10,S,
Pay No Attention To The Man Behind The Curtain,https://www.mountainproject.com/route/107166300/pay-no-attention-to-the-man-behind-the-curtain,1.0,Trad,5.10a,1,50,34.03086,-116.04782,107166300,"['No Place Like Dome', 'OZ_', 'OZ Area', 'Joshua Tree National Park', 'California']",10,S,
The Opportunist,https://www.mountainproject.com/route/105724474/the-opportunist,1.0,Trad,5.10-,1,60,34.02731,-116.13062,105724474,"['The Black Rocks', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",10,S,
Pillar Of Dawn,https://www.mountainproject.com/route/107102346/pillar-of-dawn,1.0,Trad,5.10a,1,40,34.05953,-116.1704,107102346,"['The Techulator', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Dr. Garlic Breath,https://www.mountainproject.com/route/107134414/dr-garlic-breath,1.0,Trad,5.10a,1,40,33.98252,-116.01193,107134414,"['Maverick Boulder', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",10,S,
Disobedience School,https://www.mountainproject.com/route/106779566/disobedience-school,1.0,Trad,5.10-,1,50,34.02463,-116.15132,106779566,"['Snickers - West Face', 'Snickers', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
The Cracken,https://www.mountainproject.com/route/106772884/the-cracken,1.0,Trad,5.10-,1,40,34.0094,-116.0558,106772884,"['SE Boulders', 'Split Rocks', 'Joshua Tree National Park', 'California']",10,S,
Preying Mantles,https://www.mountainproject.com/route/105724480/preying-mantles,1.0,Trad,5.10-,1,60,34.02731,-116.13062,105724480,"['The Black Rocks', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",10,S,
Dr. Scholl's Wild Ride,https://www.mountainproject.com/route/105724147/dr-scholls-wild-ride,1.0,Trad,5.10a,1,200,34.07191,-116.15779,105724147,"['The Foot', 'Atom Smasher Area', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Phineas P. Phart,https://www.mountainproject.com/route/105835918/phineas-p-phart,1.0,Trad,5.10a,1,60,34.01915,-116.16642,105835918,"['Grain Surgery Wall', 'Steve Canyon', 'Steve Canyon Area', 'The Outback', 'Joshua Tree National Park', 'California']",10,S,
Full Contact Karate,https://www.mountainproject.com/route/105949149/full-contact-karate,1.0,Trad,5.10a,1,40,33.9605,-116.0187,105949149,"['Hai Karate Rock', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",10,S,
End Of The Line,https://www.mountainproject.com/route/105855317/end-of-the-line,1.0,Trad,5.10a,1,50,33.99973,-116.05138,105855317,"[""Big Bob's Big Wedge"", 'Live Oak Picnic Area', 'Joshua Tree National Park', 'California']",10,S,
Double Impact,https://www.mountainproject.com/route/105976803/double-impact,1.0,Trad,5.10a R,1,,34.01805,-116.17059,105976803,"['Found In The Duffle Crag', 'Roadside Rocks', 'Joshua Tree National Park', 'California']",10,R,
A Bridge Too Far,https://www.mountainproject.com/route/105723121/a-bridge-too-far,1.0,Trad,5.10a,1,70,34.02196,-116.06769,105723121,"['The Lower Tier', 'Desert Queen Mine', 'Joshua Tree National Park', 'California']",10,S,
Buckwheat,https://www.mountainproject.com/route/105959275/buckwheat,1.0,Trad,5.10a R,1,40,34.02001,-116.16808,105959275,"['Cereal Rock', 'Steve Canyon Area', 'The Outback', 'Joshua Tree National Park', 'California']",10,R,
Jack Grit,https://www.mountainproject.com/route/105835926/jack-grit,1.0,Trad,5.10a,1,60,34.01885,-116.16599,105835926,"['Sidewinder Rock - East Face', 'Steve Canyon', 'Steve Canyon Area', 'The Outback', 'Joshua Tree National Park', 'California']",10,S,
"Regular Route, The",https://www.mountainproject.com/route/105835355/regular-route-the,1.0,Trad,5.10a,1,100,34.01238,-116.14456,105835355,"['Plymouth Rock', 'Comic Book Area', 'Joshua Tree National Park', 'California']",10,S,
Caramel Crunch,https://www.mountainproject.com/route/105724915/caramel-crunch,1.0,Trad,5.10a,1,60,34.00145,-116.13631,105724915,"['North Cave Rock (South Face)', 'North Cave Rock', 'Cave Corridor', 'Cave Corridor Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",10,S,
Too Old To Die Young (aka Cactus Pete's),https://www.mountainproject.com/route/105724375/too-old-to-die-young-aka-cactus-petes,1.0,Trad,5.10a R,2,220,34.08012,-116.14844,105724375,"['Cactus City', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,R,
Repeat After Me,https://www.mountainproject.com/route/105855330/repeat-after-me,1.0,Trad,5.10a,1,40,33.99817,-116.05213,105855330,"['Perjury Rock', 'Live Oak Picnic Area', 'Joshua Tree National Park', 'California']",10,S,
Bring Your Own Wheelbarrow,https://www.mountainproject.com/route/105725677/bring-your-own-wheelbarrow,1.0,TR,5.10a,1,,34.038,-116.14611,105725677,"['Wheelbarrow Rock', 'West Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Team Scumbag,https://www.mountainproject.com/route/105723550/team-scumbag,1.0,Trad,5.10a,1,70,34.0277,-116.1531,105723550,"['Little Hunk - NE Face (Right)', 'Little Hunk - NE Face', 'Little Hunk', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
Camo Corner,https://www.mountainproject.com/route/105724396/camo-corner,1.0,Trad,5.10-,1,30,34.05266,-116.13742,105724396,"['The Cornerstone', 'Far East', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
The New Shoe Review,https://www.mountainproject.com/route/105724150/the-new-shoe-review,1.0,Trad,5.10a,2,200,34.07191,-116.15779,105724150,"['The Foot', 'Atom Smasher Area', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
Report all Gunshot Wounds,https://www.mountainproject.com/route/105725029/report-all-gunshot-wounds,0.7,Trad,5.10a,1,50,34.08348,-116.14258,105725029,"['Corral Wall - Left Side', 'Corral Wall', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
Fully Fledged,https://www.mountainproject.com/route/105724177/fully-fledged,0.5,Trad,5.10-,1,50,34.0835,-116.1406,105724177,"['The Vernulator', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",10,S,
Connect the Dots,https://www.mountainproject.com/route/107970212/connect-the-dots,0.5,Sport,5.10a,1,60,33.99019,-116.14432,107970212,"['Target Rock - (SW Face)', 'Target Rock', 'Oyster Bar Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",10,S,
Second Thoughts,https://www.mountainproject.com/route/105859658/second-thoughts,0.5,Trad,5.10a,2,160,34.02494,-116.15472,105859658,"['Echo Rock - E Face (Left)', 'Echo Rock - East Face', 'Echo Rock', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",10,S,
Jarheads and City Slickers,https://www.mountainproject.com/route/106316682/jarheads-and-city-slickers,0.5,Trad,5.10a R,1,50,34.031,-116.1466,106316682,"['Rat Rock', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",10,R,
Trick Of The Tail,https://www.mountainproject.com/route/105928009/trick-of-the-tail,0.5,Trad,5.10a,1,,33.9861,-116.0166,105928009,"['Tierra Incognita-West Face', 'Tierra Incognita', 'White Tank Campground', 'Joshua Tree National Park', 'California']",10,S,
Frankenwood,https://www.mountainproject.com/route/105723676/frankenwood,0.1,Trad,5.10a/b PG13,1,70,34.02522,-116.15058,105723676,"['Snickers - North Face', 'Snickers', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",10,PG13,
Cerebral Dysfunction,https://www.mountainproject.com/route/105722965/cerebral-dysfunction,0.0,Trad,5.10a R,1,80,34.01491,-116.14407,105722965,"['Mary Worth Buttress', 'Comic Book Area', 'Joshua Tree National Park', 'California']",10,R,
Don't,https://www.mountainproject.com/route/105723640/dont,0.0,Trad,5.10a,1,50,33.95941,-116.01935,105723640,"['Zippy Rock', 'Stirrup Tank', 'Joshua Tree National Park', 'California']",10,S,
Squid Of My Desire,https://www.mountainproject.com/route/105725056/squid-of-my-desire,0.0,Trad,5.10a/b,1,40,34.03791,-116.13528,105725056,"['Worth Bagley Memorial Dome', 'Near East', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",10,S,
