Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Venous Vernish","Vernal Walls > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724165/venous-vernish,2.0,-1,Trad,5.11-,1,70,34.07824,-116.14007
"After Becky","Vernal Walls > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724210/after-becky,4.0,-1,Trad,5.11c,1,160,34.07824,-116.14007
"The Vacation Boge","The Vernulator > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724162/the-vacation-boge,0.7,-1,Trad,5.8+,1,40,34.0835,-116.1406
"Fully Fledged","The Vernulator > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724177/fully-fledged,0.5,-1,Trad,5.10-,1,50,34.0835,-116.1406
"Canadian Driftwood (aka The Man Who Shot Liberty Valance)","Upper Dodge City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724303/canadian-driftwood-aka-the-man-who-shot-liberty-valance,3.7,-1,Trad,5.9,2,250,34.08063,-116.14308
"African Queen","Upper Dodge City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724804/african-queen,2.0,-1,Trad,5.10a,2,210,34.08063,-116.14308
"Feeling Mary","Upper Dodge City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724807/feeling-mary,1.5,-1,Trad,5.10a,2,210,34.08063,-116.14308
"The Hoosegow","Upper Dodge City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106354880/the-hoosegow,3.0,-1,Trad,5.10c,1,100,34.08063,-116.14308
"We Aim To Please, So, Please Aim","Cactus City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724381/we-aim-to-please-so-please-aim,1.5,-1,Trad,5.7+,1,160,34.08012,-116.14844
Cooter,"Cactus City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724384/cooter,2.0,-1,Trad,5.9+,3,300,34.08012,-116.14844
"Too Old To Die Young (aka Cactus Pete's)","Cactus City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724375/too-old-to-die-young-aka-cactus-petes,1.0,-1,Trad,"5.10a R",2,220,34.08012,-116.14844
"Bury Me With My Boots On","Cactus City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724378/bury-me-with-my-boots-on,1.5,-1,Trad,"5.10- R",3,300,34.08012,-116.14844
"Journey To The East","Spanish Key > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724372/journey-to-the-east,2.0,-1,Trad,5.11b,1,40,34.0835,-116.1406
"Peace Pipe","Medicine Bow > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724420/peace-pipe,1.0,-1,Trad,5.10b,1,40,34.0835,-116.1406
"Granite Dance","Medicine Bow > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724417/granite-dance,2.0,-1,Trad,5.11a,1,40,34.0835,-116.1406
"Four Score","Chocolate Corridor > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724444/four-score,1.0,-1,Trad,"5.7 R",1,80,34.0835,-116.1406
"Vermicious Knids","Chocolate Corridor > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724879/vermicious-knids,1.0,-1,Trad,5.10b,1,60,34.0835,-116.1406
"Murf's Law","Chocolate Corridor > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724900/murfs-law,1.0,-1,TR,5.10d,1,50,34.0835,-116.1406
"Cuatro Manos","Detached Wall > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724450/cuatro-manos,1.0,-1,Trad,5.10b,1,40,34.0835,-116.1406
"Detachable Penis","Detached Wall > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724453/detachable-penis,2.0,-1,Trad,5.10d,1,40,34.0835,-116.1406
"Hangman Jury","Lower Dodge City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725119/hangman-jury,2.0,-1,Sport,5.11b,1,70,34.0807,-116.14167
"Frontier Justice","Lower Dodge City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725251/frontier-justice,3.6,-1,Trad,5.11c,1,70,34.0807,-116.14167
"Hop Sing","Ponderosa Wall / Black Tower > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105906947/hop-sing,2.6,-1,Trad,5.8,1,115,34.08182,-116.14139
"Coyote Crack","Ponderosa Wall / Black Tower > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107167801/coyote-crack,1.5,-1,Trad,5.9,1,60,34.08182,-116.14139
"Lung Butter","Ponderosa Wall / Black Tower > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787201/lung-butter,1.0,-1,Trad,5.9,1,50,34.08182,-116.14139
Wetmore,"Ponderosa Wall / Black Tower > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787206/wetmore,1.5,-1,Trad,5.10a,1,50,34.08182,-116.14139
"Virginia City","Ponderosa Wall / Black Tower > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105906981/virginia-city,3.0,-1,Sport,5.10d,1,80,34.08182,-116.14139
"Bridge of Sighs","Ghost Town > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105938120/bridge-of-sighs,2.8,-1,Trad,"5.11a R",1,50,34.08545,-116.14598
"Road to Utopia","Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106667327/road-to-utopia,1.6,-1,Trad,"5.7 PG13",1,40,34.08453,-116.13964
"I Dress My Self","Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106667333/i-dress-my-self,1.0,-1,Trad,5.9,1,50,34.08453,-116.13964
"Little Evil","Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106760127/little-evil,1.4,-1,Trad,5.9,1,50,34.08453,-116.13964
Bort,"Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106667338/bort,2.8,-1,Sport,5.10a,1,50,34.08453,-116.13964
"The Little Todd","Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107394864/the-little-todd,2.0,-1,TR,5.11a/b,1,50,34.08453,-116.13964
"Todd Gordon Memorial Chossy Pile of Radness  (aka The Big Todd)","Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107349166/todd-gordon-memorial-chossy-pile-of-radness-aka-the-big-todd,2.5,-1,"Sport, TR",5.11b,1,35,34.08453,-116.13964
"Col. Flagg","Double Cracks > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106737485/col-flagg,1.0,-1,Trad,5.10-,1,60,34.0835,-116.1406
Fur,"Double Cracks > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106737695/fur,1.0,-1,Trad,5.10,1,60,34.0835,-116.1406
"Nic Traverse","Monkey Wall > Stealth Pillar Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786251/nic-traverse,2.0,-1,Sport,5.8,1,60,34.08516,-116.13521
"Dig For Fire","Monkey Wall > Stealth Pillar Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786255/dig-for-fire,2.0,-1,Sport,5.8,1,50,34.08516,-116.13521
"Monkey Gone to Heaven","Monkey Wall > Stealth Pillar Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786263/monkey-gone-to-heaven,1.0,-1,Trad,5.8,1,50,34.08516,-116.13521
"Stealth Pillar Right","Stealth Pillar > Stealth Pillar Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106917356/stealth-pillar-right,1.0,-1,Sport,5.11b,1,40,34.08526,-116.13518
"Air America","Stealth Pillar > Stealth Pillar Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106855975/air-america,3.0,-1,Sport,5.12a,1,40,34.08526,-116.13518
"Stealth Pillar Center","Stealth Pillar > Stealth Pillar Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106917361/stealth-pillar-center,2.0,-1,Sport,5.12b,1,45,34.08526,-116.13518
"Funky Fresh","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748425/funky-fresh,0.0,-1,Sport,5.8,1,50,34.08779,-116.13661
Starrbonne,"Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748317/starrbonne,1.5,-1,Sport,5.8,1,50,34.08779,-116.13661
"Holly Hipkiss","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106745057/holly-hipkiss,2.1,-1,Sport,5.8,1,50,34.08779,-116.13661
"The Hammer","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748403/the-hammer,2.0,-1,Sport,5.8,1,40,34.08779,-116.13661
"The Chick Magnet","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106745090/the-chick-magnet,2.3,-1,Sport,5.9,1,50,34.08779,-116.13661
"Angel's Desire","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748390/angels-desire,2.0,-1,Sport,5.9,1,40,34.08779,-116.13661
"The Neenee","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106747030/the-neenee,2.2,-1,Sport,5.10a,1,50,34.08779,-116.13661
"Alien Head","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748582/alien-head,2.8,-1,Sport,5.10-,1,40,34.08779,-116.13661
"Horney Goat Weed","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748443/horney-goat-weed,2.0,-1,Trad,5.10a/b,1,40,34.08779,-116.13661
"Three Day Stubble","Stubble Face > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106856004/three-day-stubble,1.5,-1,Sport,5.9,1,55,34.09161,-116.13779
"Drinkin' Buddy","Schlitz Pillars > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106856026/drinkin-buddy,1.0,-1,Sport,5.9,1,40,34.09053,-116.13802
"Earnest Stemmingway","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247199/earnest-stemmingway,2.0,-1,Sport,5.7,1,45,34.09188,-116.13731
Charmander,"The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247241/charmander,2.0,-1,Sport,5.8,1,50,34.09188,-116.13731
"Tammy Pentacost","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247256/tammy-pentacost,2.2,-1,Sport,5.8,1,50,34.09188,-116.13731
"The Arena","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247274/the-arena,1.4,-1,Sport,5.8+,1,50,34.09188,-116.13731
"Dutch Oven","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247215/dutch-oven,2.3,-1,Sport,5.10a,1,40,34.09188,-116.13731
"Udi Slab routes  A and B (unknown names)","Udi Buttress Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106759977/udi-slab-routes-a-and-b-unknown-names,1.0,-1,Trad,"5.8 R",1,80,34.07616,-116.14317
Jen,"Udi Buttress Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787150/jen,2.0,-1,Trad,5.10-,2,120,34.07616,-116.14317
Udi,"Udi Buttress Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106759957/udi,2.0,-1,Trad,5.10+,1,120,34.07616,-116.14317
"Taller Than Texas","Top of the Falls > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106760092/taller-than-texas,1.0,-1,Sport,5.10-,1,40,34.08075,-116.1391
Klettervergnugen,"Group Campsite  2 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725107/klettervergnugen,0.7,-1,Trad,5.9,1,50,34.0966,-116.1576
Bike,"Group Campsite  2 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116209294/bike,2.0,-1,Sport,5.10a,1,40,34.0966,-116.1576
Katoomba,"Group Campsite  2 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106785035/katoomba,2.0,-1,Sport,5.10c,1,40,34.0966,-116.1576
"29 Bombs","Group Campsite  2 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724885/29-bombs,2.7,-1,Trad,5.11a,1,50,34.0966,-116.1576
Blitzkrieg,"Group Campsite  2 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107419322/blitzkrieg,0.5,-1,Sport,5.12a,1,50,34.0966,-116.1576
"Ligamentor Seconds in Vans","Hodgepodge Rock - North Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105922146/ligamentor-seconds-in-vans,1.8,-1,Trad,5.7,1,50,34.09713,-116.16051
"Hot Tub Honey","Hodgepodge Rock - North Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724405/hot-tub-honey,1.4,-1,Trad,5.8,1,40,34.09713,-116.16051
"Morning Star","Hodgepodge Rock - North Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105922149/morning-star,1.0,-1,Trad,"5.9 PG13",1,,34.09713,-116.16051
"My Wife is an Alien","Hodgepodge Rock - North Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105978671/my-wife-is-an-alien,1.3,-1,Trad,"5.12a R",1,50,34.09713,-116.16051
Sweeny,"Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787075/sweeny,1.0,-1,Trad,5.7,1,50,34.09669,-116.16054
